10000
48,89
60,67
93,93
32,60
60,62
28,34
9,33
79,62
12,37
19,7
36,35
68,40
56,8
16,64
36,74
74,14
62,85
11,87
75,93
38,31
15,81
65,56
56,36
82,79
55,66
24,30
52,27
62,86
93,54
26,2
41,6
13,79
37,81
40,12
15,88
27,9
11,20
16,41
51,87
77,65
39,38
51,11
23,43
75,37
38,77
86,82
27,37
29,5
42,21
93,3
33,58
31,56
47,88
31,80
83,95
91,54
51,43
54,43
14,53
12,27
23,42
16,37
57,2
60,42
42,31
10,85
48,25
71,63
63,75
27,56
61,16
1,47
26,90
24,88
41,50
28,100
6,92
35,7
87,24
31,90
68,0
74,64
33,33
32,22
69,50
99,70
15,40
68,96
35,100
49,10
25,53
12,94
7,47
69,70
81,11
96,98
5,87
73,79
85,52
62,24
87,65
37,92
32,2
82,100
89,21
96,36
86,19
3,53
74,24
89,2
55,87
5,76
20,42
4,61
20,15
96,74
34,91
88,30
97,22
51,37
67,74
17,27
44,94
18,61
65,90
80,71
40,34
1,31
99,68
89,30
98,71
0,45
20,79
24,37
82,71
2,13
78,13
92,92
57,78
20,96
71,26
30,41
72,80
29,40
14,96
19,13
64,69
54,44
70,45
48,26
44,53
12,45
38,22
69,11
82,20
0,16
42,35
41,16
11,89
83,33
29,91
30,88
30,67
41,10
77,82
20,28
55,24
62,55
80,28
64,98
54,43
91,73
56,58
68,97
79,92
75,8
3,77
92,46
63,60
75,35
76,90
10,62
54,30
14,6
80,44
61,76
3,81
99,36
6,21
87,68
26,37
22,79
46,98
32,94
9,39
47,9
46,42
70,31
25,68
22,48
19,35
43,86
82,53
71,60
12,14
79,12
23,69
71,28
79,89
84,64
45,77
5,96
31,68
40,57
3,74
58,100
63,10
57,14
29,58
77,62
58,85
48,47
75,21
31,9
35,87
50,63
42,27
44,21
97,62
74,17
99,39
66,48
66,39
89,52
54,93
20,35
54,60
63,84
61,50
52,51
76,54
4,35
72,66
34,0
96,21
91,29
53,46
42,77
3,94
78,73
41,97
76,80
27,95
12,15
3,81
5,5
31,37
7,60
22,39
71,85
79,5
52,43
16,33
42,20
31,11
45,40
94,22
49,62
29,47
1,33
58,87
10,8
76,42
57,65
44,54
42,27
12,18
60,70
52,83
9,39
63,94
55,34
83,29
64,99
78,73
66,55
25,88
74,70
14,40
52,75
30,78
33,84
31,23
90,27
61,34
28,22
79,15
93,12
40,5
73,65
20,52
6,93
98,78
54,91
9,97
97,76
1,79
49,33
12,77
35,18
40,23
7,16
55,69
81,89
63,8
94,27
15,30
57,39
19,74
57,0
16,23
9,7
40,74
61,21
79,87
93,28
56,43
79,78
21,33
3,35
50,39
69,6
51,100
73,79
80,94
54,25
60,63
81,85
26,18
79,35
17,99
56,49
50,36
34,46
43,61
69,18
61,32
53,55
82,90
43,21
31,56
18,74
23,84
34,38
19,8
54,99
38,8
44,26
69,3
77,55
27,99
91,51
100,79
23,71
89,93
33,71
25,5
100,56
67,19
25,83
49,16
100,91
42,95
58,39
12,47
99,50
52,25
98,74
26,71
17,27
68,13
45,4
83,67
13,20
77,11
63,11
36,45
41,94
24,78
51,96
18,30
90,48
23,20
65,60
90,69
91,35
44,38
10,90
80,15
55,19
28,0
54,12
47,12
88,68
99,11
34,57
58,68
65,10
61,57
73,48
87,99
4,23
8,36
1,20
70,83
49,0
82,20
72,12
57,57
32,39
47,85
2,87
71,40
22,51
98,13
88,97
48,70
40,51
80,79
73,77
16,80
7,21
2,32
53,45
53,69
74,31
97,64
84,29
17,27
15,55
15,20
73,62
47,20
28,37
92,90
21,13
66,50
32,88
3,75
21,44
53,52
68,0
18,48
19,3
52,78
69,39
1,25
20,9
33,86
16,23
7,16
82,71
37,43
23,20
14,50
27,60
55,100
99,17
52,58
63,31
32,94
97,25
26,80
7,36
93,97
50,54
56,29
36,12
30,16
25,43
76,20
20,5
4,6
77,54
56,44
10,82
42,44
67,45
53,65
82,36
34,94
87,87
96,44
53,86
79,62
98,0
57,39
46,21
99,98
66,12
84,23
46,53
49,5
75,64
70,22
67,73
96,77
31,27
100,67
54,10
3,56
100,95
1,6
68,70
0,89
26,64
84,37
25,65
82,23
50,38
43,30
99,87
80,72
97,85
72,73
1,90
14,35
13,52
95,50
5,57
93,65
96,28
22,40
70,87
30,2
88,88
0,90
79,30
14,25
89,59
81,97
13,46
16,99
85,14
57,22
14,66
44,90
79,64
36,4
3,85
79,15
0,2
35,39
61,16
35,26
21,47
23,60
0,84
58,31
90,50
65,37
75,37
10,37
78,88
7,64
93,100
53,49
1,67
41,3
57,4
99,48
47,78
17,19
34,78
91,57
27,98
93,18
12,51
55,48
38,29
63,66
32,40
4,59
5,13
68,52
73,4
10,20
22,69
4,36
31,80
64,15
36,30
84,82
50,53
95,14
23,94
99,60
43,14
10,65
60,1
99,97
60,7
92,22
92,14
97,77
73,62
41,58
39,42
41,36
69,93
73,84
11,62
30,9
99,73
3,61
2,18
61,4
6,38
59,1
97,88
34,35
39,76
36,80
6,69
48,18
10,94
58,92
19,12
69,24
78,87
22,54
38,4
57,41
38,41
36,23
19,81
75,78
76,35
84,66
52,23
13,40
97,44
62,19
54,64
22,24
40,46
92,27
44,11
18,35
56,82
86,33
33,61
4,21
83,37
25,71
50,62
37,70
72,21
90,79
82,51
16,19
30,83
28,29
99,74
89,73
92,81
73,56
97,52
79,25
29,89
30,15
75,75
8,39
74,26
10,14
29,17
49,25
0,23
64,87
39,16
28,10
90,64
45,16
61,47
81,17
91,75
34,17
69,100
18,68
34,58
55,39
7,37
64,95
67,59
0,44
40,76
49,21
19,48
47,79
8,39
12,42
15,45
1,37
38,65
12,21
91,1
36,90
57,62
47,82
83,48
91,25
15,59
68,57
3,47
48,22
9,81
5,32
13,23
22,58
66,48
50,86
40,53
100,8
28,92
59,21
40,37
39,21
53,17
89,42
79,96
10,33
13,70
59,5
67,43
21,84
56,75
4,77
3,55
91,54
71,73
80,45
99,16
30,6
66,51
8,88
75,11
64,21
56,53
1,90
75,14
6,69
0,25
81,65
25,70
55,29
64,13
85,15
37,87
81,75
74,32
50,36
29,76
23,73
97,66
81,70
13,7
26,64
73,80
57,30
92,71
60,40
65,38
45,81
28,63
21,4
5,63
16,27
13,34
20,9
80,87
75,58
27,63
67,96
43,81
57,43
75,60
38,77
77,53
54,68
41,99
98,45
34,50
73,88
95,29
61,91
21,23
28,97
43,32
64,65
22,24
40,65
6,11
68,22
54,41
76,89
67,33
98,32
25,6
54,47
16,59
13,33
17,18
18,76
7,38
46,75
26,73
24,82
71,40
58,85
21,91
20,75
75,67
4,24
20,81
96,84
9,55
13,49
85,87
38,84
51,59
100,83
73,99
27,54
27,95
81,53
23,33
45,39
83,62
80,68
41,9
90,86
21,87
4,23
14,72
13,79
81,45
58,71
97,45
33,98
52,75
13,79
100,19
77,61
62,65
59,84
18,92
64,48
78,94
91,4
68,30
37,90
91,52
18,51
89,20
92,87
13,74
11,85
82,13
65,97
65,56
86,83
50,96
93,83
61,41
26,22
79,41
35,33
3,3
84,93
71,8
34,86
62,49
4,99
15,16
57,13
76,24
64,3
75,84
25,67
21,0
22,37
93,36
49,67
32,80
26,69
79,12
18,98
55,12
18,4
13,8
97,50
85,66
33,72
84,65
42,3
9,56
84,6
31,65
55,59
73,24
81,34
87,17
93,51
1,50
26,30
25,25
46,4
93,11
75,98
44,71
39,17
34,31
67,81
72,71
94,87
12,88
58,27
48,80
99,96
31,66
13,55
36,50
45,39
38,70
39,80
60,64
29,70
45,49
62,21
64,5
41,61
77,86
85,94
59,45
83,36
90,46
80,35
93,36
76,22
47,7
99,48
46,58
78,98
40,11
8,48
62,63
91,69
87,85
73,39
56,86
41,88
60,57
59,69
48,52
70,83
9,47
26,28
36,75
57,84
98,1
23,6
90,30
68,53
53,17
8,5
28,67
92,49
6,60
69,73
40,56
31,100
83,89
100,26
13,19
28,49
37,19
65,63
20,83
65,5
86,14
67,68
66,35
67,12
49,56
79,93
86,88
85,8
16,60
26,47
64,84
47,63
0,35
14,23
95,85
9,92
37,71
52,66
18,34
30,89
54,53
10,33
4,95
54,40
5,97
100,25
54,75
98,92
59,66
87,82
52,23
47,97
64,33
68,52
98,47
20,65
56,58
56,17
72,73
59,80
68,30
78,99
39,65
43,61
48,90
67,84
95,71
54,0
18,5
0,66
87,56
25,80
4,98
29,65
87,40
44,49
41,24
85,87
93,72
13,48
24,69
65,27
70,70
78,73
59,94
42,38
85,36
67,28
33,60
35,4
76,36
24,23
14,15
38,11
59,58
8,0
47,5
3,79
86,32
97,100
92,61
27,13
77,72
30,93
56,61
68,1
9,36
64,59
80,93
5,29
34,60
29,74
89,30
29,17
42,87
10,25
37,18
100,4
23,92
98,95
88,40
31,17
60,4
76,59
4,92
79,0
71,42
36,100
67,97
40,5
98,24
49,31
13,36
1,66
76,37
26,76
87,78
87,92
66,61
43,57
38,24
81,75
9,71
27,81
0,19
53,87
49,91
15,31
54,79
93,94
25,52
34,1
29,36
26,46
37,78
76,26
34,25
93,3
30,20
49,0
97,29
85,98
47,94
41,93
48,70
87,55
63,95
24,88
2,32
67,22
75,2
78,17
6,27
4,81
34,96
21,72
54,49
60,21
32,33
82,88
1,75
21,36
76,85
28,56
26,23
76,35
21,5
55,14
1,59
96,3
49,91
1,98
98,3
48,51
93,62
22,61
29,17
46,18
64,58
71,15
98,34
14,56
34,44
35,25
3,70
40,64
57,62
59,66
38,49
21,86
53,71
21,33
66,12
38,82
82,65
68,62
61,92
12,17
83,68
20,88
61,81
31,58
52,32
85,64
54,28
40,52
84,97
68,20
8,28
44,25
5,84
46,11
2,99
63,49
74,34
60,7
33,59
34,30
16,16
24,23
98,52
63,46
40,53
72,82
77,78
46,25
26,55
81,50
75,24
47,33
98,55
53,15
74,11
70,30
29,76
30,83
28,1
78,6
19,95
77,94
7,25
52,5
67,55
73,16
38,22
78,86
6,69
72,58
29,18
12,4
92,97
45,81
76,65
66,5
48,94
99,46
63,24
9,39
24,80
34,5
31,76
74,66
6,38
13,0
65,75
18,12
87,88
9,72
14,87
85,70
95,56
83,67
75,81
50,76
35,59
15,93
70,64
57,5
86,69
74,69
18,69
84,57
56,13
91,71
78,52
74,26
4,50
99,69
4,40
50,95
71,3
42,95
63,52
72,68
62,57
46,5
73,81
16,57
3,43
41,14
89,91
96,70
61,67
49,21
35,98
27,73
54,61
87,45
61,18
35,30
54,60
51,57
65,4
46,29
30,28
79,58
17,8
90,61
70,3
6,49
86,35
52,95
100,13
64,98
25,86
8,88
85,92
80,83
4,1
45,5
84,8
93,87
65,43
61,41
74,73
78,55
46,84
91,74
83,87
46,56
23,100
91,91
100,45
77,92
30,71
88,67
39,32
76,62
71,43
87,81
84,36
92,71
48,12
69,2
31,94
11,29
51,14
44,99
17,41
33,2
86,50
25,13
6,16
82,84
47,76
49,47
47,61
9,21
48,36
64,31
43,98
7,9
74,16
40,60
5,92
15,26
21,41
90,45
58,19
3,87
33,54
1,1
24,7
66,32
45,53
21,67
29,3
51,74
2,62
32,25
76,4
15,79
19,57
24,82
83,46
83,52
84,97
47,14
8,34
27,45
19,11
93,100
80,72
40,19
85,50
51,74
8,100
24,18
48,99
32,96
70,73
38,52
69,5
49,13
56,35
85,72
95,88
3,53
55,59
4,9
26,13
26,75
2,56
32,0
34,52
59,82
7,0
25,13
16,72
67,54
50,94
62,61
29,8
44,60
5,81
70,60
38,34
37,67
47,87
57,69
71,13
93,39
18,34
16,14
63,8
14,10
86,72
53,0
29,79
84,67
13,4
55,37
3,93
80,66
21,27
88,58
38,39
96,87
11,83
3,95
40,1
47,98
83,13
90,35
89,47
14,53
60,65
88,93
79,30
67,96
16,65
67,39
60,18
53,6
62,90
37,2
80,98
66,14
17,83
24,22
54,96
12,87
15,100
50,10
7,44
50,49
88,79
86,70
75,75
56,99
16,80
74,56
50,1
56,16
88,19
43,96
8,45
32,1
61,17
48,94
69,7
64,68
22,16
10,88
44,89
1,75
22,42
65,41
10,11
48,6
100,25
6,70
96,98
19,93
25,88
2,61
49,8
2,46
43,85
35,14
73,48
20,73
85,31
60,20
97,74
98,58
74,69
7,61
47,95
56,46
57,56
72,82
37,22
11,70
31,75
51,95
65,20
34,91
44,93
35,81
29,65
96,55
85,25
64,30
58,5
20,89
14,83
95,27
40,0
13,68
72,7
53,54
0,56
29,52
79,17
56,98
42,95
7,68
24,27
26,66
67,41
83,65
82,7
55,49
35,94
53,98
29,1
60,88
32,7
62,98
42,18
52,25
45,36
27,43
80,56
20,71
75,87
19,37
14,41
83,86
37,89
71,49
47,75
68,67
19,84
88,92
7,31
30,17
6,84
65,22
54,46
5,94
85,66
50,8
5,80
65,87
92,83
99,81
70,62
21,76
74,21
10,67
58,47
98,62
58,34
55,95
97,18
65,71
63,27
10,82
75,43
98,73
0,72
82,74
91,63
19,72
38,84
66,86
83,59
27,53
28,90
90,54
64,42
15,1
29,56
37,25
90,43
47,11
62,70
27,15
27,9
34,72
89,87
22,26
12,42
31,84
5,88
83,5
9,15
50,45
73,12
86,81
7,70
50,20
45,56
73,4
20,68
66,59
62,50
6,100
72,56
72,55
13,62
48,79
91,76
94,46
90,91
70,87
41,9
27,99
83,36
87,87
54,56
16,23
4,64
63,85
59,72
93,25
24,15
13,73
7,33
99,79
46,7
30,30
49,83
33,79
94,39
92,9
8,91
87,17
51,100
26,94
51,27
72,72
88,32
54,28
61,27
49,19
71,13
22,22
60,8
17,6
25,35
3,2
29,57
7,43
25,22
25,62
34,98
7,86
95,6
50,18
43,15
6,47
65,30
33,97
6,99
24,46
29,79
14,90
31,8
83,62
69,50
14,56
58,4
20,85
54,95
74,73
45,76
65,67
46,12
22,41
100,66
11,6
50,78
79,16
15,86
72,30
89,21
26,18
15,41
89,58
2,0
98,18
93,46
45,52
8,33
87,41
14,71
92,97
52,82
44,10
23,60
82,61
37,97
45,26
46,25
1,31
39,78
29,53
10,79
0,23
12,100
53,63
14,82
100,6
58,6
95,61
7,10
0,5
14,86
16,82
69,74
40,59
83,63
71,35
3,26
63,44
1,83
90,49
89,66
92,9
26,72
19,28
31,15
41,68
92,92
71,25
35,8
89,38
54,28
1,8
73,48
97,40
39,87
54,47
18,8
59,89
41,74
17,72
92,77
18,36
64,88
81,74
8,84
59,54
84,65
91,41
49,49
93,52
73,32
51,59
75,44
77,96
38,75
12,14
66,63
51,46
30,19
33,85
69,36
54,43
43,87
29,1
53,31
76,7
25,67
28,18
31,29
68,26
44,22
1,16
91,83
83,65
89,23
40,41
44,64
41,88
7,61
92,49
84,82
49,14
4,4
93,91
6,31
100,27
49,94
32,90
55,81
36,99
70,81
60,72
62,29
66,29
35,66
19,52
26,84
49,90
49,87
45,98
36,39
1,20
5,61
92,25
26,57
87,34
84,90
57,83
35,84
79,11
75,68
27,37
92,43
37,2
87,69
53,71
58,5
10,64
45,88
33,50
98,16
61,94
98,64
74,23
59,24
96,48
1,29
44,57
76,53
14,50
25,31
38,27
33,14
37,24
23,43
23,14
64,37
66,22
41,62
39,76
48,68
73,11
71,40
67,83
45,78
53,52
70,18
92,66
92,69
65,85
93,49
11,94
17,69
32,98
26,28
91,67
85,55
19,52
5,69
48,27
49,56
65,78
55,97
15,0
92,2
60,71
98,46
30,21
72,50
99,65
5,76
37,6
3,78
25,37
1,50
3,86
54,40
87,89
17,48
89,5
18,27
25,9
93,85
13,49
13,60
1,98
45,79
26,52
95,30
20,19
58,84
48,9
7,52
90,18
80,73
56,92
0,91
62,3
90,48
47,24
71,85
9,84
25,0
55,97
34,88
51,27
43,68
54,98
21,68
23,61
64,34
49,11
48,70
65,36
29,90
36,3
15,18
68,34
72,45
97,81
35,8
94,84
69,57
38,17
83,27
75,1
34,16
20,81
25,88
46,1
74,5
8,79
88,78
75,19
3,23
49,33
35,62
78,43
2,36
66,51
92,64
53,61
59,12
10,29
39,47
72,59
29,27
30,35
38,55
83,27
9,61
22,31
91,79
48,62
100,35
93,61
24,69
8,68
100,35
44,82
59,2
34,10
91,35
57,37
10,86
21,53
54,19
31,95
18,32
46,89
61,50
16,87
12,70
66,59
28,55
39,53
57,45
46,5
10,9
3,32
31,42
51,4
99,43
33,91
39,38
11,82
17,6
69,68
60,45
88,99
59,60
52,76
77,21
62,69
98,88
43,85
39,63
33,40
56,36
74,80
65,82
17,47
35,34
19,83
79,49
61,28
23,47
38,53
24,70
13,57
35,70
25,31
32,91
35,28
67,64
69,77
2,71
28,10
50,77
11,21
45,82
13,41
47,27
50,32
88,89
89,35
27,27
28,64
40,46
52,34
2,71
8,38
81,14
77,3
26,21
24,80
91,61
46,76
76,69
47,7
76,21
17,84
67,49
27,37
24,27
60,27
88,37
84,75
5,24
72,84
37,52
54,80
12,41
0,42
4,55
39,42
89,78
98,21
34,11
93,1
100,25
85,19
56,46
37,94
43,41
31,75
74,32
23,13
7,41
42,67
49,72
50,26
8,71
30,67
17,66
9,57
85,75
11,21
26,90
48,57
22,89
37,32
81,11
20,11
33,3
78,69
30,21
9,44
16,79
99,13
55,65
30,40
75,24
1,32
3,89
27,75
63,52
17,38
9,51
52,39
97,80
87,55
93,56
71,82
37,42
53,32
7,98
41,25
40,30
45,49
2,43
53,16
34,76
52,11
3,88
33,16
63,37
92,44
38,43
49,51
3,70
34,4
54,63
61,62
49,82
40,98
5,8
18,46
31,98
3,57
7,5
94,61
92,97
37,11
96,49
86,38
48,88
17,73
12,60
64,30
18,42
86,100
33,92
14,92
82,96
77,27
100,47
13,60
99,85
9,68
5,54
44,82
26,98
79,21
84,7
25,21
85,25
12,51
51,78
27,30
74,67
94,13
45,42
81,62
41,24
71,51
38,85
19,75
50,69
92,81
21,85
95,48
4,87
29,38
94,80
72,100
14,33
6,66
86,64
81,99
30,37
23,53
29,81
83,88
64,54
44,55
31,2
94,71
76,51
3,69
14,7
45,40
5,64
26,32
44,8
0,28
65,83
95,62
46,79
49,20
29,30
84,75
87,96
33,64
89,50
52,34
67,78
98,57
49,31
78,23
58,1
65,7
95,12
52,44
77,25
62,79
48,58
83,83
77,37
67,88
100,2
76,96
1,25
47,7
82,87
83,9
35,28
97,82
4,57
40,33
44,11
12,76
100,81
39,28
77,88
58,4
26,2
5,91
97,65
96,14
21,64
68,30
42,89
100,8
27,33
43,55
42,39
82,55
15,29
89,3
43,60
80,5
74,47
76,74
7,55
92,6
53,6
90,43
5,80
71,1
79,78
73,81
6,1
4,45
61,71
52,95
33,8
35,68
83,79
26,71
43,3
3,80
34,18
99,83
49,100
31,0
18,7
80,91
97,1
59,32
63,69
3,62
51,57
3,39
4,58
30,70
68,92
25,88
19,44
17,59
50,77
90,63
35,99
93,80
14,85
85,64
46,73
63,41
19,31
17,43
96,57
37,27
31,20
1,52
18,69
44,69
24,30
22,86
62,2
80,76
41,1
22,72
1,36
17,77
72,33
51,14
44,86
55,5
15,86
84,2
78,48
89,40
31,43
86,53
5,73
37,91
4,95
78,25
80,53
63,72
77,34
51,50
19,33
47,30
11,81
9,41
82,58
26,98
6,75
50,99
12,27
1,88
63,11
18,6
6,28
75,69
79,88
78,97
42,42
57,80
26,14
100,31
84,75
79,54
24,91
60,7
54,32
88,85
25,38
80,10
26,59
99,57
75,81
78,57
85,3
60,94
4,69
94,6
61,75
23,27
75,11
14,32
37,8
47,77
87,67
15,71
71,57
73,93
3,94
84,18
97,78
35,5
81,65
99,14
96,64
19,81
77,0
84,36
37,67
65,79
91,77
58,13
47,87
71,63
69,99
34,15
50,41
72,6
60,68
68,76
78,31
72,92
6,69
38,68
66,67
63,2
24,47
7,29
61,28
70,58
86,74
21,6
12,56
87,30
11,9
7,77
35,20
2,41
59,1
7,51
50,1
42,55
28,99
55,75
52,69
44,80
49,52
62,86
50,71
80,59
6,35
100,79
89,41
69,31
28,15
70,5
49,0
44,57
36,49
14,2
68,18
85,65
28,82
95,10
47,35
6,67
58,83
58,58
35,88
83,26
16,42
58,93
86,73
39,96
39,3
94,4
51,47
44,46
93,26
3,65
57,53
80,72
7,80
7,71
44,99
76,20
67,30
92,87
8,57
38,93
76,68
85,97
61,54
2,26
51,78
63,34
72,46
94,24
19,66
86,40
96,28
78,24
