10000
-204,-349
742,-187
747,-228
-384,993
493,307
699,-532
636,-179
-679,721
263,109
-879,-957
-739,293
493,601
88,518
-355,-62
105,-631
-976,779
43,-654
-170,-127
-873,860
-109,-345
8,-463
-735,-495
712,-63
-418,531
576,-844
-641,957
330,276
331,435
-661,120
-860,-92
-622,358
694,-994
259,-352
-106,-627
128,-794
-430,-173
313,964
-52,-204
-761,299
-785,-930
107,236
-568,610
779,926
-676,865
-340,-712
-663,871
189,739
761,-757
-953,65
-329,-879
-848,-234
-8,-924
98,-629
70,-897
-197,636
-191,846
-149,894
645,456
-780,268
396,672
952,13
-588,28
-347,801
-682,-546
694,-592
-879,-48
432,8
-482,-475
903,-35
787,-910
-8,-50
849,-315
-655,-3
-235,-994
975,-858
-739,5
-123,286
682,82
-166,-30
190,297
-998,953
40,-86
913,-367
-797,601
-936,657
-182,635
-590,-637
-493,610
744,-860
-110,272
214,-827
362,-616
66,632
-422,-207
10,-99
979,-748
-377,93
-835,-37
653,805
975,287
181,844
685,648
203,-538
954,219
-603,559
-193,-301
605,-763
-721,-804
822,-857
-855,-953
-557,73
-385,-747
882,501
-203,146
-287,859
303,877
61,697
448,-619
64,143
-855,-443
941,-471
-146,609
450,439
-336,-296
321,-986
-981,421
644,-112
-592,-193
-889,788
-100,295
-452,-468
-624,-774
180,940
-59,249
-238,960
130,-500
863,-718
277,-859
330,-424
662,-457
-674,570
-83,-758
-860,-738
594,623
481,-342
722,-784
903,680
774,-497
-365,-866
509,138
-845,-32
-159,628
593,413
99,-310
-751,-887
829,727
-616,-195
621,159
-251,-274
380,-258
-676,-430
-102,376
199,494
-360,441
-400,465
-755,222
-293,-930
402,-403
81,784
477,844
-725,-345
566,145
-464,-588
-533,202
-664,18
-498,164
975,895
-930,95
435,230
360,-911
284,-983
726,-722
-494,-136
919,29
874,-65
561,-176
683,912
-965,-428
-481,319
331,348
91,178
-734,971
-910,570
-7,234
573,-578
-270,-933
379,-432
-755,-499
782,-15
786,-125
-301,-6
-140,-571
-407,-829
-414,162
-528,-282
-887,-415
-712,149
-901,955
-513,-736
-857,-616
-568,-392
634,-684
-978,-140
-443,817
-77,-48
-524,-700
542,-917
-897,-531
125,-727
-319,-548
144,-398
727,-519
-439,867
601,748
467,-971
839,559
86,546
216,-651
249,-607
106,-305
-3,519
850,-939
-771,-773
-404,706
-974,-923
-685,871
-408,-203
582,-760
-335,-142
86,-553
-352,-535
841,-620
748,937
556,-996
-56,704
765,468
-236,511
-55,-623
506,761
-914,-708
826,432
-57,-271
397,-506
573,-727
-254,-663
-358,-259
-702,370
475,769
169,-354
-161,696
-697,-854
-930,-859
-802,-822
280,-689
-384,-762
125,-285
-531,649
-97,-268
-645,-716
-433,-739
-893,801
670,-463
159,905
-769,136
-473,-577
37,168
783,-820
967,-288
-498,-963
-348,648
384,842
926,232
466,472
340,-23
-304,-309
387,719
482,122
-63,89
-218,-751
-112,-932
824,-876
-928,-255
558,-849
28,978
-374,-782
438,266
-206,288
729,810
-469,546
-373,454
-219,204
-701,57
792,-852
126,622
-647,761
113,-477
-228,429
-498,86
-526,576
-792,-143
-715,-689
386,-980
-932,-763
-342,-436
-275,391
294,50
307,809
1,152
424,-201
882,-537
-971,630
578,514
-809,-937
-316,431
511,-78
-931,-802
477,-290
-75,-885
-747,-797
-913,-297
-900,-128
447,-950
16,28
105,408
992,655
361,-335
-239,-957
-429,-702
902,522
-546,-642
723,894
521,100
-501,459
-46,-15
-711,959
500,961
840,-832
-304,139
-103,-556
126,-683
-394,60
-717,-867
-372,837
111,-927
111,288
301,37
-292,-785
56,719
-533,599
147,665
601,443
847,-460
-97,-756
-427,-96
-107,744
968,-468
-358,-288
-524,-743
669,-341
-451,-842
316,550
34,-27
558,-87
-515,-410
-668,12
-251,674
172,-825
413,554
167,821
465,837
106,-761
-92,-576
5,766
926,30
206,624
-308,-309
685,-572
-33,-734
-692,-901
177,-562
-604,-231
877,-611
125,-844
-825,959
70,-154
-975,-166
498,-88
-910,-852
900,419
-673,-320
684,-528
-596,812
-42,693
583,-637
901,256
-209,-507
-666,974
312,-74
-195,283
-335,999
751,-532
112,-800
-899,-60
501,-788
98,-985
129,801
-9,231
-276,352
837,-15
-289,304
-364,-985
-484,303
707,107
-191,-492
356,250
331,146
695,500
-803,152
725,-267
-538,-465
-294,-362
-912,971
297,-632
-527,31
878,-466
-795,477
128,448
-195,-951
-19,877
889,350
-199,964
-605,-464
877,396
-697,814
149,465
618,-985
-568,206
-687,-117
-624,454
-632,138
-119,-614
109,873
757,839
612,-636
49,561
136,-966
626,-554
-779,910
401,720
417,728
-155,107
418,-406
353,65
816,977
444,-684
633,726
-210,-883
335,-168
-371,-22
129,-359
239,853
-999,386
-144,-754
-829,52
644,-884
-580,-152
168,-39
103,822
-818,-908
560,-443
482,-300
108,-704
-922,58
839,302
-972,-60
20,-151
843,-794
98,-152
-362,347
970,734
-101,-218
512,51
69,-305
-803,917
-960,-716
-992,-572
-931,-572
-136,997
-355,11
291,-417
373,368
-838,851
124,687
3,364
318,-427
559,-855
519,434
127,-872
297,873
-513,338
716,856
-825,15
-284,-945
-688,-700
204,477
252,-412
-331,253
-123,215
-159,308
553,-249
24,-501
470,845
555,-217
369,-705
-895,987
-486,-159
440,835
171,-6
-312,-973
-185,-797
181,371
847,-414
-531,226
669,529
-737,-114
645,576
744,-141
677,187
-96,-497
926,192
457,-4
-444,-950
151,160
-746,-582
340,-657
-203,910
104,242
934,-542
-679,-669
-539,216
-310,-620
535,534
907,-548
-42,273
948,703
-501,380
727,-644
-885,-483
262,-726
378,346
-54,-293
360,23
496,-1000
787,-547
731,316
-666,849
-535,741
637,-674
464,555
-236,-619
-303,895
726,-648
-90,-449
908,290
927,220
-759,-36
-972,191
-611,236
-735,-870
-739,431
610,-588
758,965
-505,252
820,37
466,-176
570,-86
-566,-532
-400,30
-672,130
-657,-29
-189,-763
834,221
187,391
168,517
-398,418
-527,623
-764,619
331,378
-730,-617
210,-993
-855,-290
744,-169
855,-342
-598,-235
-171,237
-483,-710
359,-143
-510,-53
432,-912
487,804
371,165
972,878
708,484
17,996
-622,128
-514,214
497,363
-97,594
712,-984
116,-158
496,-353
697,164
556,501
-564,-514
11,402
258,190
997,-86
409,419
-107,-609
880,133
525,855
-320,149
-646,38
781,-400
956,383
-641,-517
-148,298
302,-743
204,570
-165,-180
-259,454
-377,-386
867,671
720,-911
-105,-659
-679,326
-953,651
-523,-808
976,9
-419,-872
379,-647
-198,345
-436,322
398,55
684,-953
339,197
840,520
-432,-948
-784,619
794,112
-2,233
-184,-354
937,168
-991,-509
-883,-28
848,-226
760,258
-907,-474
650,583
678,-579
-776,-411
-860,258
-751,694
-971,-796
-477,-655
-354,-665
128,652
147,519
351,967
164,-664
620,-42
817,389
-499,621
286,-937
180,-294
-49,667
-330,125
-485,664
477,43
513,-314
404,560
-906,988
-197,-854
-856,-971
639,-636
-630,41
485,735
-714,523
777,141
757,-61
487,-388
127,-890
-252,947
877,221
913,-733
196,-285
1000,-686
933,-73
-407,19
922,746
-152,781
909,-688
-547,722
-29,-639
-830,156
-367,579
866,-449
706,147
838,-690
319,-490
-329,-143
549,-696
873,-274
604,399
-928,-400
-391,-971
753,583
704,-864
91,-606
-631,-834
-179,-384
-283,-144
-216,637
-240,-193
233,530
672,-987
914,-252
-564,949
400,-803
-628,-719
-724,-959
594,-150
-635,-571
626,148
-635,-806
121,-788
-933,-445
-94,593
-419,875
-578,-174
-82,-428
-955,-261
682,-512
-264,-185
-337,-867
-998,-160
-346,-410
253,-900
-46,-881
-713,510
-277,-66
867,231
-417,59
121,-437
-319,701
-126,-792
-173,-846
-119,352
225,887
-553,433
-157,169
926,-19
-477,379
192,409
563,935
-655,-707
677,-290
615,-653
27,-263
727,-8
288,-987
-171,289
-383,336
499,795
-165,177
302,-118
-889,-116
-78,-1000
31,705
-21,-543
-973,489
-705,351
877,309
-400,-481
-818,-306
458,561
600,-294
-479,-703
934,-382
-853,423
-829,-328
876,-517
-977,-976
287,840
601,815
386,794
-507,-930
-225,692
699,-889
644,-523
599,2
842,906
-493,700
189,-573
176,540
-449,624
93,-72
200,989
-591,228
510,-168
-107,-815
-884,-856
-565,-510
360,-636
-681,-492
-985,166
-263,667
-878,-376
805,-526
66,395
-230,-230
-39,-52
-10,396
-125,-732
-231,-763
445,963
-741,313
-950,-766
-831,425
864,830
299,-196
796,-320
-391,-901
-317,772
888,-892
862,509
-67,-296
704,-263
-390,583
678,-498
-836,629
988,610
696,989
978,96
-121,-736
-865,840
-341,624
-264,707
924,93
-26,869
967,807
751,-770
938,-436
227,246
-605,-287
-325,868
610,26
246,-192
-702,-912
832,-114
122,-541
-639,812
463,827
624,462
725,286
931,399
-235,934
-138,240
-114,990
-347,-725
303,879
-166,732
-33,825
217,-7
220,851
-573,-802
860,363
861,710
-102,-93
-866,-867
-461,-864
-97,-188
727,549
259,1000
-26,134
-177,-706
-858,-293
136,-663
-664,-587
-43,-745
124,664
701,882
965,-422
-614,415
854,910
205,818
-985,391
76,28
-276,-560
430,822
258,262
851,-931
404,-490
185,996
950,891
-740,-909
-860,-653
439,351
-757,-195
921,-390
2,-167
886,963
66,57
393,-566
-743,655
273,-571
-76,844
165,-208
588,950
-681,-228
-437,-709
828,-341
-682,936
-476,403
954,184
-19,153
378,-461
-294,301
-486,876
-18,-606
-837,-467
585,22
-946,-848
-934,-296
-968,192
225,-320
-650,301
944,-476
-416,-40
-338,532
820,143
410,950
459,162
535,-704
-769,-716
-922,243
-178,-755
-957,840
-103,357
-231,-777
-751,-435
-956,-634
-707,483
650,-82
-806,-768
-376,742
554,-258
681,-660
-253,17
943,-922
-217,899
448,-208
-143,818
695,-772
631,122
954,577
750,722
-10,-697
-925,992
-581,-515
-307,132
-19,-140
870,523
-307,967
845,-995
-939,884
571,474
-688,333
344,-326
945,205
-367,-301
-187,-82
-626,292
454,-522
-523,-197
-673,-463
-636,-617
340,357
1,848
-928,154
40,527
946,-5
475,379
-228,136
-485,662
-965,-482
251,-476
606,-35
127,44
619,-420
-737,425
-270,-197
189,341
-920,-346
723,-250
-30,791
382,-116
436,183
994,-431
-270,-546
-36,-411
42,-783
64,-684
-301,-884
500,-456
-427,-308
579,-876
432,685
-702,774
-410,-56
-138,-720
360,-303
-736,-807
-482,640
-109,-946
314,-977
350,-743
-649,-284
654,667
-877,-913
307,-689
-83,-521
842,648
-633,5
933,-851
-996,500
323,-651
839,511
505,793
-814,-574
-662,-129
-197,-934
-396,-5
-347,352
-127,142
617,-970
12,479
879,-121
-866,437
767,262
890,-586
-562,494
-403,-926
924,57
923,-853
804,-597
553,-450
53,795
-366,687
423,458
612,873
176,165
-438,947
-81,-710
-903,-643
-162,379
-512,278
-276,309
789,627
-147,-768
-579,-737
-37,680
945,-909
-587,409
530,313
-89,924
63,656
-895,905
-287,49
853,262
320,912
-68,-40
-985,998
-350,-645
126,-425
-116,375
569,-412
847,-456
-244,434
158,-399
267,-21
-375,257
-505,546
-435,484
-136,-295
450,686
234,964
225,37
-313,-340
695,383
980,-267
91,-856
676,-575
-908,-91
208,422
405,559
915,-551
-677,-847
515,-49
618,-917
382,79
-446,-522
508,-39
-116,326
101,-35
-738,298
385,504
666,902
377,842
-848,-753
137,-717
543,-537
-665,180
492,-441
-165,230
783,459
-562,-262
689,781
-64,-348
749,977
189,510
421,-524
54,728
-286,-422
-289,-929
151,-963
-856,-406
154,495
398,853
340,232
549,790
-921,-933
335,314
173,639
-165,307
500,825
679,569
138,-424
-104,-977
558,-938
-301,-571
253,-307
235,-250
-565,333
676,-593
278,812
-114,-325
580,-306
-666,-345
730,198
-69,442
334,143
-959,380
18,-143
35,639
-470,-930
430,716
-482,12
-43,-59
-873,-842
654,-423
911,379
-509,672
455,-419
-9,-509
599,-608
760,-964
-861,-103
-45,-71
537,-10
-676,795
278,-477
-369,-874
-732,-890
-948,618
934,158
-564,-81
-481,524
186,897
525,-951
-17,-413
-853,-869
552,255
167,-507
249,230
778,-627
369,529
556,-573
-241,661
-56,865
-408,-537
447,-480
-52,-652
51,907
-764,896
307,632
436,402
981,-9
630,669
206,-969
370,-894
671,948
-960,-957
-468,248
-429,27
-531,850
623,866
573,945
643,-828
-399,-674
122,-761
566,697
-240,247
556,-596
-701,974
-741,58
330,-519
-274,-491
494,552
-420,-213
213,55
111,-224
306,-114
-548,638
-295,-378
-597,283
805,-381
-640,-425
-23,947
-711,-652
241,216
713,817
162,155
271,527
-313,-379
582,562
-212,-399
-160,-565
566,733
887,819
-243,887
315,41
492,441
596,189
-450,-6
-827,536
-596,506
14,2
880,-913
-812,-547
398,-979
725,680
452,-40
194,-865
225,-273
-740,-280
-936,648
801,194
910,923
-933,-824
716,-792
882,-898
401,245
-158,-991
-73,-813
149,-459
739,69
-198,-784
-21,-232
638,639
655,780
968,90
-760,109
-578,-267
65,-309
14,519
-691,-105
385,-199
393,-155
-216,690
-863,591
352,159
-820,-529
-990,92
-150,413
-575,-396
-89,-644
332,192
-550,533
-175,-393
518,-126
-836,-331
-899,504
60,-317
492,-56
507,598
-816,-557
-242,-400
-937,677
-753,451
-169,-55
961,-471
-620,952
33,-689
-882,271
221,-214
146,699
-714,180
624,788
304,296
646,135
435,747
543,-814
828,406
-381,-284
-85,-469
-947,-517
-341,181
922,58
30,-247
-870,302
-623,831
-586,-414
-762,826
500,457
-361,368
-967,179
919,-140
938,342
757,-830
-514,-449
212,53
-410,122
307,546
508,-362
986,-655
-460,258
-899,-48
-862,750
-487,-767
-724,343
-667,999
-40,-268
-88,122
-698,789
213,864
729,917
938,84
544,342
927,260
371,-906
188,442
-224,964
-769,-421
760,285
290,12
-247,53
505,-652
244,561
144,430
236,553
572,-360
-647,-328
791,-575
618,-83
136,-444
-357,740
-23,-577
-657,-535
-885,422
-895,-228
-16,-630
-190,128
-267,829
115,-734
-205,148
952,-914
-346,156
327,641
-837,481
-797,321
-993,-303
-503,768
666,700
-969,568
-397,-965
-339,368
294,254
-258,704
-824,-209
604,505
-331,-643
740,-947
-39,-619
-908,-41
-553,-358
-46,-361
-567,-81
795,727
-33,-789
617,865
-468,-114
334,-599
-252,-32
85,667
-824,717
-567,707
869,-391
917,613
-591,919
-409,-76
824,-842
873,-26
986,870
222,-516
916,-569
-931,-727
711,-87
-276,-531
-240,302
-51,-688
-628,-97
-584,297
966,-826
-719,196
573,-188
776,335
571,-482
884,-646
275,546
937,-296
292,868
-741,66
-594,-405
-107,34
-830,160
-153,504
315,-341
-657,418
680,799
-926,-199
411,-133
-372,339
857,323
919,144
816,739
-290,814
-455,66
-843,406
335,517
-375,-481
-700,687
-979,-668
-428,990
-626,150
-953,-48
427,765
512,-541
682,782
42,-334
-507,-53
-616,-33
570,475
220,-889
-454,379
-861,-573
203,-99
-502,894
-717,-731
344,788
939,231
-900,-417
321,54
-175,-146
32,-953
476,11
792,-981
883,918
939,555
-122,627
220,-474
-616,810
-332,-190
-811,-212
-667,-168
575,-479
-882,-726
37,-632
-961,-958
-100,18
-140,411
795,563
-760,178
-301,388
285,-403
521,-721
692,-123
38,-57
-407,122
423,997
-405,737
561,-575
-452,498
-105,-534
-873,800
621,-64
-553,-126
725,152
594,-797
-433,-276
-745,-205
-483,-218
-602,-515
-541,469
347,57
924,-105
-454,557
-935,-809
-199,934
727,767
843,-130
442,422
692,521
377,608
-491,-246
-68,-241
-675,455
-976,-607
-593,458
-117,454
865,-228
-361,-767
-452,-113
-72,-846
-711,-841
275,-353
109,559
-874,-565
131,359
46,634
-366,772
806,252
940,-25
-90,920
618,-508
409,956
913,-541
790,-734
-825,993
-823,985
-351,-489
142,-779
980,-287
982,897
-547,-337
514,189
178,387
135,-168
151,312
181,219
470,907
487,-917
-143,943
414,376
45,-26
639,-124
-362,807
468,-910
583,6
595,-1
519,827
-158,-639
1000,333
-345,431
-232,-48
-96,201
-854,175
-100,-430
-69,-233
-578,199
-852,-577
52,-765
527,-431
-899,-402
581,-280
-931,-973
877,701
675,-255
180,852
-741,227
996,-619
630,-671
-720,-40
-744,830
3,-197
-858,-742
682,-417
-323,-127
-11,-258
-723,580
-871,-970
764,-334
-218,-555
35,321
109,100
-148,-917
-423,-942
-683,626
158,645
973,-477
-154,337
-631,-917
372,3
-594,-310
497,915
-216,617
-677,788
524,-179
715,-127
-373,-173
63,59
719,491
437,-116
757,-831
426,-633
760,-374
900,-332
915,844
313,-303
379,-128
213,-960
-355,787
160,-199
-578,928
395,-707
632,-358
-717,944
-620,-2
824,169
495,98
-705,-446
-390,-11
-456,-798
653,471
290,-193
-912,-428
384,-340
-713,917
-9,622
994,-232
303,-141
-993,-841
559,108
-45,163
-48,-889
259,-886
247,953
284,405
865,53
-926,287
-386,755
-3,-893
-771,-382
217,332
478,-175
-30,787
694,-585
-714,-337
303,-542
27,-18
-853,760
-124,-516
-766,164
296,174
918,130
332,-867
-552,-97
646,-357
338,-714
-809,-888
-957,799
-482,904
-881,839
877,706
-862,-646
-4,837
485,491
-295,-462
-608,-322
-599,-838
-499,-259
788,995
-358,-285
-736,-617
-441,-714
898,-156
-165,-983
979,828
-559,-110
861,987
972,-975
951,929
-65,-27
-448,677
242,-597
-421,-624
-578,-316
66,128
58,411
886,264
395,-295
-879,-134
-828,-167
96,873
-649,-446
-710,-272
579,-528
-981,221
-994,645
101,-131
-609,706
-474,-984
261,-155
598,689
403,-876
-46,-865
-107,-180
422,29
-495,756
-240,-729
389,891
990,550
-321,877
241,-121
884,-323
834,658
744,935
-365,-949
644,291
-325,859
556,-437
-562,-540
-960,320
309,-59
-133,235
-760,991
456,376
-147,-149
-477,514
-82,205
-924,454
452,658
-795,461
-515,274
-995,870
-5,-530
-596,170
442,-506
-347,22
-88,-276
835,946
-77,-957
839,-251
-358,-317
-35,-847
483,-917
559,-467
-192,-440
-116,211
-171,872
861,-700
708,-863
168,772
317,984
-228,-907
-842,267
-24,-428
-455,307
-280,361
-714,-873
-953,-26
-142,918
-591,123
-679,-365
-201,-305
-926,488
569,-227
972,-120
231,-252
-730,347
-448,776
443,-30
-187,-913
936,-168
205,16
682,172
-922,-31
318,67
960,52
907,732
87,-455
278,789
-396,44
-5,-749
-529,-316
-517,372
-340,-398
805,5
271,-462
-753,-335
829,319
990,92
-784,-146
-154,792
433,238
397,-219
701,546
623,526
-680,-970
-409,964
-905,-471
712,400
162,120
600,64
-366,-670
-306,155
581,523
-566,321
544,477
4,-313
85,-340
466,798
-379,-833
-587,-901
222,906
-779,17
960,-747
409,-985
-85,108
677,610
6,-991
-211,-229
420,-129
603,-167
-349,-278
287,628
852,832
52,-620
560,-398
555,628
-272,-304
-452,329
-591,-989
329,-760
468,302
48,-371
-744,-457
79,-582
-706,448
244,-984
719,-74
985,202
489,-235
285,-282
-837,291
-456,505
443,378
482,853
-399,796
-361,218
445,613
65,-114
-517,-892
-620,-751
655,518
-433,51
91,-223
549,-346
213,448
908,89
-282,965
955,471
920,468
-270,214
340,594
536,-597
441,846
-910,673
-35,372
519,-20
-524,377
42,-213
-638,729
-554,-675
-152,-190
-803,861
357,172
420,173
934,125
-154,-168
-597,-948
352,-744
417,-76
-325,60
616,270
561,706
-225,695
693,-880
953,-92
527,-410
-536,-802
-604,996
763,-688
-875,-769
-755,744
-221,-452
-624,630
167,428
-410,-390
230,-348
-60,301
-445,-787
622,-636
-97,870
193,-480
-119,298
-478,343
627,-949
377,-828
790,-196
-132,49
922,-248
-23,-743
-77,-551
828,721
-801,-164
-513,-701
-237,797
667,842
-287,153
-102,761
203,711
-483,-168
-677,684
-903,958
-845,-352
840,-308
-342,12
890,495
33,924
-465,-145
-265,-466
810,723
-598,-431
-850,-2
615,-733
-547,221
651,-57
-881,78
150,646
493,-175
-30,-311
-515,-652
415,195
-906,193
-510,213
-944,610
873,459
916,437
877,284
-576,460
856,-938
391,799
-791,-96
-185,793
-571,-706
-500,917
-523,82
188,-691
-792,102
697,-352
485,631
560,-697
-800,-139
222,993
-487,639
970,-540
234,818
473,-897
-449,733
-948,955
-938,-412
632,-107
-598,777
654,-417
-305,-411
-743,-741
-490,-871
-566,-808
-963,-219
-985,419
805,101
-88,-823
399,622
266,-635
394,741
886,-718
954,591
684,-33
435,583
683,-516
-282,-805
623,693
979,488
180,-801
-893,808
401,-505
137,-787
40,590
-350,248
227,-153
-632,850
-890,-796
-63,-527
-63,-566
218,733
-567,-266
358,-730
255,-469
-672,4
-197,-875
-292,320
-238,-457
-967,-585
324,-189
236,531
283,-254
-624,-470
914,327
-804,17
-135,-289
-162,948
-809,-943
-522,-395
-939,441
-364,685
-295,-623
390,-751
713,706
-114,-648
933,947
153,-756
-94,608
-551,246
-989,410
191,-389
-665,-136
802,1
-362,-729
-218,-450
-272,824
734,933
79,-817
129,-677
-448,731
-807,-309
-249,-572
-560,-524
699,231
115,-614
296,-166
-920,762
-680,-358
534,786
616,889
-650,651
-457,977
810,736
800,-681
-3,823
225,253
-704,438
-603,-128
988,511
-529,-923
-743,713
973,571
-355,-913
97,-987
352,-127
-603,-791
700,-230
-267,752
-473,359
817,-677
342,830
-232,583
617,749
741,411
-175,-804
-178,-821
472,290
208,-343
714,-176
954,199
-37,-418
454,918
326,717
-710,715
638,-467
46,-779
453,-14
273,-17
390,-754
921,-447
925,-167
219,-454
-62,-64
269,-838
85,827
397,199
444,542
-279,-825
754,371
-698,-201
-917,-857
-234,-256
744,-265
-664,453
-96,832
-140,-484
-497,540
579,78
-231,-850
-834,661
954,71
855,-164
-273,756
-633,-778
-912,-686
-215,-533
618,-582
-493,-949
-580,85
-981,-983
237,3
-711,83
-184,140
-653,-34
-118,-437
-204,202
830,-345
-118,-721
592,-832
-939,467
62,954
-993,371
-91,620
445,-50
-346,-150
-704,-499
489,667
259,941
458,-470
-923,608
355,-132
-413,-220
968,303
-136,84
-855,-273
-262,-913
-418,-853
-672,-496
-840,234
-710,-384
-738,-587
17,821
522,451
-844,527
161,-434
513,-989
287,-736
636,-692
286,364
227,-281
-187,-54
-128,-880
780,338
-479,-134
-790,660
689,-185
875,-33
-644,-239
195,-475
230,-620
96,-570
-835,-295
-835,-604
354,-916
-204,-684
136,609
823,-24
235,65
564,171
-394,617
-845,-603
106,-378
609,-726
774,262
-900,-92
599,-20
668,-485
397,-856
719,793
612,766
-481,-231
-297,-346
191,161
-826,969
663,631
180,-266
452,-262
-775,643
-752,-83
462,-801
801,-712
-225,-904
818,801
998,622
-713,-193
-623,838
-85,-36
-304,278
210,-891
373,-967
-825,-343
248,-824
-466,-45
-164,737
-87,47
-690,673
-435,-667
-320,634
-183,724
-733,-325
676,53
861,585
-193,777
-262,950
433,254
-881,704
626,-717
-451,537
922,991
229,231
232,639
-647,783
-396,509
-836,976
-427,-435
-406,-7
-479,349
157,564
801,-781
-987,223
-837,918
-923,-734
502,255
-608,-797
833,648
89,652
-982,-757
730,917
809,-613
-981,836
-579,-681
-462,-175
-850,-845
388,-430
211,443
-524,266
-563,-118
-451,943
312,-841
-18,-984
-708,279
-113,-67
-554,238
-868,-466
984,471
-499,-406
-570,-926
-593,893
-58,-487
345,111
486,239
-448,899
-487,-557
-753,-512
-869,54
249,-575
750,-26
771,147
720,-423
-229,447
585,496
345,154
194,887
338,-210
191,486
633,375
-870,41
345,120
-145,-15
560,-714
-350,591
182,-849
-817,254
960,-280
249,48
-179,-398
-43,-744
-718,279
-866,163
879,-99
-537,-905
310,706
-871,426
341,-852
622,-963
318,944
724,647
-342,340
-284,253
638,153
325,-981
-620,369
-931,912
-938,441
-698,530
65,-199
466,765
33,569
-127,-883
616,-52
-349,846
-937,-615
420,-553
-231,-777
725,416
-655,-757
-709,696
927,-683
-249,-195
964,168
671,-783
-994,168
-601,256
-303,26
577,-513
535,-734
948,429
820,454
-432,-807
657,-723
453,-317
-130,809
-782,868
-732,505
428,777
817,890
-62,933
958,-812
827,-892
582,-299
211,-441
-36,-834
-333,150
-647,0
-189,-808
-161,880
119,-820
642,900
80,163
3,258
-641,-22
-482,-721
827,238
-94,471
-973,-417
-9,-745
-81,-495
-27,59
-394,779
946,-518
148,480
-959,-534
-467,410
624,530
424,-198
473,457
373,187
52,-896
879,425
-351,-555
-134,-904
396,357
-54,-346
38,237
-815,-946
-339,62
-10,951
-473,192
-797,-63
708,891
546,-152
-785,314
-897,621
-997,-433
757,897
